,0408060549,,0,,2,0,,130,,G800,,TRANSPOSIÇÃO / TRANSFERÊNCIA MIOTENDINOSA ÚNICA,,"130,18",,"84,03",,"214,21",,,150,,S,,N,,MC
,0408060557,,0,,5,0,,130,,M000,,TRATAMENTO CIRÚRGICO DE ARTRITE INFECCIOSA (GRANDES E MÉDIAS ARTICULAÇÕES),,"266,07",,"154,13",,"420,20",,,250,,S,,N,,MC
,0408060565,,0,,2,0,,130,,M000,,TRATAMENTO CIRÚRGICO DE ARTRITE INFECCIOSA DAS PEQUENAS ARTICULAÇÕES,,"154,24",,"114,17",,"268,41",,,200,,S,,N,,MC
,0408060573,,0,,1,0,,130,,M204,,TRATAMENTO CIRÚRGICO DE DEDO EM MARTELO / EM GARRA (MÃO E PÉ),,"154,26",,"114,15",,"268,41",,,200,,S,,N,,MC
,0408060581,,0,,2,0,,130,,M212,,TRATAMENTO CIRÚRGICO DE DEFORMIDADE ARTICULAR POR RETRACAO TENO-CAPSULO-LIGAMENTAR,,"235,01",,"141,99",,"377,00",,,300,,S,,N,,MC
,0408060590,,0,,3,5,,130,,M840,,TRATAMENTO CIRÚRGICO DE FRATURA VICIOSAMENTE CONSOLIDADA DOS OSSOS LONGOS EXCETO DA MÃO E DO PÉ,,"391,41",,"164,42",,"555,83",,,450,,S,,N,,MC
,0408060603,,0,,2,5,,130,,M628,,TRATAMENTO CIRÚRGICO DE HERNIA MUSCULAR,,"123,55",,"79,74",,"203,29",,,150,,S,,N,,MC
,0408060611,,0,,4,16,,130,,T845,,TRATAMENTO CIRÚRGICO DE INFECÇÃO EM ARTROPLASTIA DAS MÉDIAS / PEQUENAS ARTICULAÇÕES,,"219,02",,"116,39",,"335,41",,,200,,S,,N,,MC
,0408060620,,1,,4,16,,130,,T845,,TRATAMENTO CIRÚRGICO DE INFECÇÃO PÓS-ARTROPLASTIA (GRANDES ARTICULAÇÕES),,"380,58",,"232,77",,"613,35",,,400,,S,,N,,MC
,,,,,,,,,,,,,"SERV
AMB",,"SERV
HOSP",,"SP
HOSP",,"TOTAL
HOSP",,,,,,,,
Procedimento,,A,,PM,,MN,MX,,CID,,DESCRIÇÃO,,,,,,,,,CIR,,ANE,,URG,,TP,
,0408060638,,0,,2,0,,130,,S625,,TRATAMENTO CIRÚRGICO DE LUXAÇÃO / FRATURA-LUXAÇÃO METATARSO INTER-FALANGEANA,,"109,70",,"82,90",,"192,60",,,150,,S,,S,,MC
,0408060646,,0,,2,0,,130,,Q727,,TRATAMENTO CIRÚRGICO DE MÃO OU PÉ EM FENDA / DEDO BÍFIDO / MACRODACTILIA / POLIDACTILIA,,"137,80",,"102,80",,"240,60",,,200,,S,,N,,AC
,0408060662,,0,,1,0,,130,,Q690,,TRATAMENTO CIRÚRGICO DE POLIDACTILIA ARTICULADA,,"122,64",,"109,64",,"232,28",,,200,,S,,N,,AC
,0408060670,,0,,2,0,,130,,T796,,TRATAMENTO CIRÚRGICO DE RETRAÇÃO MUSCULAR,,"256,76",,"137,92",,"394,68",,,200,,S,,N,,MC
,0408060697,,0,,2,0,,130,,Q700,,TRATAMENTO CIRÚRGICO DE SINDACTILIA COMPLEXA (C/ FUSÃO ÓSSEA),,"136,22",,"133,34",,"269,56",,,250,,S,,N,,AC
,0408060700,,0,,1,0,,130,,Q700,,TRATAMENTO CIRÚRGICO DE SINDACTILIA SIMPLES (DOIS DEDOS),,"109,79",,"100,03",,"209,82",,,150,,S,,N,,MC
,0408060719,,0,,0,0,,130,,,,VIDEOARTROSCOPIA,,"500,00",,"0,00",,"500,00",,,0,,N,,N,,MC
,CIRURGIA EM NEFROLOGIA,,,,,,,,,,,,,,,,,,,,,,,,,,
,0418010056,,0,,0,0,,130,,,,IMPLANTE DE CATETER DUPLO LUMEN NA IRA (INCLUI CATETER),,"163,89",,"0,00",,"163,89",,,0,,N,,N,,MC
,0418010072,,0,,0,0,,130,,,,IMPLANTE DE CATETER TENCKHOFF OU SIMILAR DE LONGA PERMANÊNCIA NA IRA (INCLUI CATETER),,"206,80",,"0,00",,"206,80",,,0,,N,,N,,MC
,CIRURGIA EM ONCOLOGIA,,,,,,,,,,,,,,,,,,,,,,,,,,
,0416010016,,0,,5,12,,130,,C601,,AMPUTAÇÃO DE PÊNIS EM ONCOLOGIA,,"639,36",,"199,92",,"839,28",,,275,,S,,N,,AC
,0416010024,,0,,10,0,,130,,C61,,CISTECTOMIA COM DERIVACAO EM 1SÓ TEMPO EM ONCOLOGIA,,"3.167,58",,"894,87",,"4.062,45",,,450,,S,,N,,AC
,0416010040,,0,,10,0,,130,,C670,,CISTOENTEROPLASTIA EM ONCOLOGIA,,"3.184,82",,"898,91",,"4.083,73",,,450,,S,,N,,AC
,0416010075,,0,,4,0,,130,,C64,,NEFRECTOMIA TOTAL EM ONCOLOGIA,,"1.316,39",,"436,91",,"1.753,30",,,250,,S,,N,,AC
,0416010091,,0,,5,0,,130,,,,NEFROURETERECTOMIA TOTAL EM ONCOLOGIA,,"1.711,30",,"567,98",,"2.279,28",,,250,,S,,N,,AC
,0416010113,,0,,1,0,,130,,C620,,ORQUIECTOMIA UNILATERAL EM ONCOLOGIA,,"588,09",,"264,40",,"852,49",,,200,,S,,N,,AC
,0416010121,,0,,4,40,,130,,C61,,PROSTATECTOMIA EM ONCOLOGIA,,"2.790,07",,"1.193,22",,"3.983,29",,,300,,S,,N,,AC
,0416010130,,0,,4,40,,130,,C61,,PROSTATOVESICULECTOMIA RADICAL EM ONCOLOGIA,,"3.466,31",,"949,95",,"4.416,26",,,300,,S,,N,,AC
,0416010164,,0,,5,0,,130,,C678,,RESSECCAO DE TUMORES MÁLTIPLOS E SIMULTANEOS DO TRATO URINARIO EM ONCOLOGIA,,"3.381,17",,"899,01",,"4.280,18",,,450,,S,,N,,AC
,0416010172,,0,,3,12,,130,,C670,,RESSECÇÃO ENDOSCÓPICA DE TUMOR VESICAL EM ONCOLOGIA,,"830,31",,"210,11",,"1.040,42",,,240,,S,,N,,AC
,0416010180,,0,,5,0,,130,,C66,,REIMPLANTE URETERAL EM ONCOLOGIA - URETEROCISTONEOSTOMIA,,"2.976,86",,"873,18",,"3.850,04",,,250,,S,,N,,AC
,0416010199,,0,,5,0,,130,,C66,,REIMPLANTE URETERAL EM ONCOLOGIA - URETEROENTEROSTOMIA,,"3.057,98",,"892,95",,"3.950,93",,,250,,S,,N,,AC
,0416010202,,0,,6,0,,130,,,,SUPRARRENALECTOMIA EM ONCOLOGIA,,"2.130,18",,"580,92",,"2.711,10",,,450,,S,,N,,AC
,0416010210,,0,,4,0,,130,,,,NEFRECTOMIA PARCIAL EM ONCOLOGIA,,"1.711,30",,"567,98",,"2.279,28",,,250,,S,,N,,AC
,0416010229,,0,,5,12,,130,,,,AMPUTAÇÃO TOTAL AMPLIADA DE PENIS EM ONCOLOGIA,,"831,17",,"259,90",,"1.091,07",,,275,,S,,N,,AC
,0416020020,,0,,3,12,,130,,,,LINFADENECTOMIA PELVICA EM ONCOLOGIA,,"1.218,56",,"454,84",,"1.673,40",,,300,,S,,N,,AC
,0416020151,,0,,4,12,,130,,,,LINFADENECTOMIA RADICAL CERVICAL UNILATERAL EM ONCOLOGIA,,"1.452,79",,"477,77",,"1.930,56",,,300,,S,,N,,AC
,0416020160,,0,,4,12,,130,,,,LINFADENECTOMIA RADICAL MODIFICADA CERVICAL UNILATERAL EM ONCOLOGIA,,"1.888,63",,"621,10",,"2.509,73",,,300,,S,,N,,AC
,0416020178,,0,,2,12,,130,,,,LINFADENECTOMIA CERVICAL SUPRAOMO-HIOIDEA UNILATERAL EM ONCOLOGIA,,"1.888,63",,"621,10",,"2.509,73",,,300,,S,,N,,AC
,0416020186,,0,,2,0,,130,,,,LINFADENECTOMIA CERVICAL RECORRENCIAL UNILATERAL EM ONCOLOGIA,,"1.888,63",,"621,10",,"2.509,73",,,300,,S,,N,,AC
,0416020194,,0,,4,12,,130,,,,MEDIASTINOSCOPIA/LINFADENECTOMIA MEDIASTINAL EM ONCOLOGIA,,"2.921,63",,"892,95",,"3.814,58",,,300,,S,,N,,AC
,0416020208,,0,,4,12,,130,,,,LINFADENECTOMIA SUPRACLAVICULAR UNILATERAL EM ONCOLOGIA,,"1.354,39",,"455,03",,"1.809,42",,,300,,S,,N,,AC
,0416020216,,0,,2,12,,130,,,,LINFADENECTOMIA AXILAR UNILATERAL EM ONCOLOGIA,,"1.453,53",,"484,28",,"1.937,81",,,300,,S,,N,,AC
,0416020224,,0,,5,0,,130,,,,LINFADENECTOMIA RETROPERITONIAL EM ONCOLOGIA,,"3.505,95",,"1.071,41",,"4.577,36",,,300,,S,,N,,AC
,0416020232,,0,,4,12,,130,,,,LINFADENECTOMIA INGUINAL UNILATERAL EM ONCOLOGIA,,"1.331,36",,"477,69",,"1.809,05",,,300,,S,,N,,AC
,0416020240,,0,,2,0,,130,,,,LINFADENECTOMIA SELETIVA GUIADA (LINFONODO SENTINELA) EM ONCOLOGIA,,"543,29",,"184,58",,"727,87",,,300,,S,,N,,AC
,0416020259,,0,,5,12,,130,,,,LINFADENECTOMIA INGUINO-ILIACA UNILATERAL EM ONCOLOGIA,,"3.303,63",,"999,42",,"4.303,05",,,450,,S,,N,,AC
,0416030025,,0,,2,12,,130,,,,RESSECÇÃO DE GLÂNDULA SALIVAR MENOR EM ONCOLOGIA,,"591,39",,"200,10",,"791,49",,,200,,S,,N,,AC
,0416030033,,0,,2,12,,130,,C081,,RESSECÇÃO DE GLANDULA SUBLINGUAL EM ONCOLOGIA,,"591,39",,"171,62",,"763,01",,,200,,S,,N,,AC
,0416030041,,0,,2,12,,130,,,,RESSECÇÃO DE GLÂNDULA SUBMANDIBULAR EM ONCOLOGIA,,"591,39",,"223,10",,"814,49",,,200,,S,,N,,AC
,0416030068,,0,,4,12,,130,,C01,,GLOSSECTOMIA PARCIAL EM ONCOLOGIA,,"517,20",,"559,95",,"1.077,15",,,300,,S,,N,,AC
,0416030076,,0,,8,19,,130,,C01,,GLOSSECTOMIA TOTAL EM ONCOLOGIA,,"2.949,84",,"1.087,57",,"4.037,41",,,450,,S,,N,,AC
,0416030084,,0,,4,12,,130,,C750,,PARATIREOIDECTOMIA TOTAL EM ONCOLOGIA,,"1.584,43",,"649,76",,"2.234,19",,,300,,S,,N,,AC
,0416030092,,0,,3,12,,130,,C07,,PAROTIDECTOMIA EM ONCOLOGIA,,"987,83",,"540,42",,"1.528,25",,,320,,S,,N,,AC
,0416030149,,0,,1,12,,130,,,,RESSECÇÃO EM CUNHA DE LÁBIO E SUTURA EM ONCOLOGIA,,"191,76",,"198,96",,"390,72",,,50,,S,,N,,AC
,0416030157,,0,,2,12,,130,,,,RESSECÇÃO PARCIAL DE LÁBIO COM ENXERTO OU RETALHO EM ONCOLOGIA,,"591,39",,"200,10",,"791,49",,,200,,S,,N,,AC
,0416030165,,0,,4,12,,130,,,,RESSECÇÃO TOTAL DE LÁBIO E RECONSTRUÇÃO COM RETALHO MIOCUTÂNEO EM ONCOLOGIA,,"1.353,79",,"349,94",,"1.703,73",,,362,,S,,N,,AC
,0416030173,,0,,7,12,,130,,,,MAXILECTOMIA PARCIAL EM ONCOLOGIA,,"2.970,72",,"841,70",,"3.812,42",,,450,,S,,N,,AC
,0416030181,,0,,7,12,,130,,,,MAXILECTOMIA TOTAL EM ONCOLOGIA,,"3.861,94",,"1.094,20",,"4.956,14",,,450,,S,,N,,AC
,,,,,,,,,,,,,"SERV
AMB",,"SERV
HOSP",,"SP
HOSP",,"TOTAL
HOSP",,,,,,,,
Procedimento,,A,,PM,,MN,MX,,CID,,DESCRIÇÃO,,,,,,,,,CIR,,ANE,,URG,,TP,
,0416030190,,0,,8,19,,130,,,,PELVIGLOSSOMANDIBULECTOMIA EM ONCOLOGIA,,"5.816,30",,"1.568,48",,"7.384,78",,,650,,S,,N,,AC
,0416030203,,0,,5,12,,130,,,,PAROTIDECTOMIA TOTAL AMPLIADA EM ONCOLOGIA,,"2.982,72",,"804,35",,"3.787,07",,,350,,S,,N,,AC
,0416030211,,0,,5,12,,130,,,,FARINGECTOMIA PARCIAL EM ONCOLOGIA,,"1.781,11",,"487,93",,"2.269,04",,,200,,S,,N,,AC
,0416030220,,0,,6,12,,130,,,,FARINGECTOMIA TOTAL EM ONCOLOGIA,,"2.315,45",,"634,31",,"2.949,76",,,200,,S,,N,,AC
,0416030238,,0,,5,12,,130,,,,RESSECÇÃO DE TUMOR DE RINOFARINGE EM ONCOLOGIA,,"1.584,69",,"540,75",,"2.125,44",,,200,,S,,N,,AC
,0416030246,,0,,4,0,,130,,,,EXENTERAÇÃO DE ÓRBITA EM ONCOLOGIA,,"768,83",,"223,08",,"991,91",,,450,,S,,N,,AC
,0416030254,,0,,4,19,,130,,,,LARINGECTOMIA PARCIAL EM ONCOLOGIA,,"1.397,41",,"728,05",,"2.125,46",,,250,,S,,N,,AC
,0416030262,,0,,5,19,,130,,,,LARINGECTOMIA TOTAL EM ONCOLOGIA,,"4.605,92",,"1.212,76",,"5.818,68",,,400,,S,,N,,AC
,0416030270,,0,,2,0,,130,,,,TIREOIDECTOMIA TOTAL EM ONCOLOGIA,,"2.226,39",,"609,91",,"2.836,30",,,514,,S,,N,,AC
,0416030289,,0,,2,19,,130,,,,RECONSTRUÇÃO PARA FONAÇÂO EM ONCOLOGIA,,"468,57",,"441,93",,"910,50",,,200,,S,,N,,AC
,0416030297,,0,,3,19,,130,,,,TRAQUEOSTOMIA TRANSTUMORAL EM ONCOLOGIA,,"441,93",,"468,57",,"910,50",,,200,,S,,N,,AC
,0416030300,,0,,7,12,,130,,,,MANDIBULECTOMIA PARCIAL EM ONCOLOGIA,,"3.489,78",,"941,09",,"4.430,87",,,450,,S,,N,,AC
,0416030319,,0,,7,12,,130,,,,MANDIBULECTOMIA TOTAL EM ONCOLOGIA,,"4.653,04",,"1.254,79",,"5.907,83",,,450,,S,,N,,AC
,0416030327,,0,,2,12,,130,,,,RESSECÇÃO DE PAVILHÃO AURICULAR EM ONCOLOGIA,,"591,39",,"200,10",,"791,49",,,200,,S,,N,,AC
,0416030335,,0,,3,0,,130,,,,LIGADURA DE CARÓTIDA EM ONCOLOGIA,,"468,57",,"441,93",,"910,50",,,150,,S,,N,,AC
,0416030343,,0,,4,0,,130,,,,RESSECCAO DE TUMOR GLOMICO EM ONCOLOGIA,,"468,57",,"441,93",,"910,50",,,150,,S,,N,,AC
,0416030351,,0,,2,12,,130,,,,RESSECÇÃO DE LESÃO MALIGNA DE MUCOSA BUCAL EM ONCOLOGIA,,"768,81",,"260,11",,"1.028,92",,,240,,S,,N,,AC
,0416030360,,0,,8,0,,130,,,,RESSECÇÃO DE TUMOR TIREOIDIANO POR VIA TRANSESTERNAL EM ONCOLOGIA,,"3.063,17",,"1.123,47",,"4.186,64",,,514,,S,,N,,AC
,0416040012,,0,,4,12,,130,,,,ANASTOMOSE BILEO-DIGESTIVA EM ONCOLOGIA,,"927,48",,"325,12",,"1.252,60",,,250,,S,,N,,AC
,0416040020,,0,,6,12,,130,,,,COLEDOCOSTOMIA COM OU SEM COLECISTECTOMIA EM ONCOLOGIA,,"1.482,31",,"541,22",,"2.023,53",,,200,,S,,N,,AC
,0416040039,,0,,10,12,,130,,,,ESOFAGOGASTRECTOMIA COM TORACOTOMIA EM ONCOLOGIA,,"4.156,05",,"1.220,48",,"5.376,53",,,545,,S,,N,,AC
,0416040047,,0,,7,12,,130,,,,ESOFAGOCOLOPLASTIA OU ESOFAGOGASTROPLASTIA EM ONCOLOGIA,,"3.228,98",,"909,29",,"4.138,27",,,386,,S,,N,,AC
,0416040055,,0,,10,12,,130,,C153,,ESOFAGOGASTRECTOMIA TRANS -HIATAL EM ONCOLOGIA,,"3.196,97",,"901,77",,"4.098,74",,,300,,S,,N,,AC
,0416040071,,0,,10,12,,130,,C160,,GASTRECTOMIA TOTAL EM ONCOLOGIA,,"2.762,03",,"732,25",,"3.494,28",,,545,,S,,N,,AC
,0416040101,,0,,6,0,,130,,C220,,HEPATECTOMIA PARCIAL EM ONCOLOGIA,,"1.584,43",,"541,01",,"2.125,44",,,150,,S,,N,,AC
,0416040110,,0,,8,0,,130,,C250,,PANCREATECTOMIA PARCIAL EM ONCOLOGIA,,"3.019,10",,"853,47",,"3.872,57",,,514,,S,,N,,AC
,0416040128,,0,,10,0,,130,,C170,,DUODENOPANCREATECTOMIA EM ONCOLOGIA,,"4.300,74",,"1.206,29",,"5.507,03",,,300,,S,,N,,AC
,0416040144,,0,,8,0,,130,,C480,,RESSECÇÃO DE TUMOR RETROPERITONIAL COM RESSECÇÃO DE ÓRGÃOS CONTÍGUOS EM ONCOLOGIA,,"5.134,74",,"1.434,93",,"6.569,67",,,650,,S,,N,,AC
,0416040179,,0,,2,19,,130,,,,ALCOOLIZAÇÃO PERCUTÂNEA DE CARCINOMA HEPÁTICO,,"551,68",,"321,77",,"873,45",,,80,,S,,N,,AC
,0416040187,,0,,2,19,,130,,,,TRATAMENTO DE CARCINOMA HEPÁTICO POR RADIOFREQUÊNCIA,,"321,77",,"720,66",,"1.042,43",,,80,,S,,N,,AC
,0416040195,,0,,2,19,,130,,,,QUIMIOEMBOLIZAÇÃO DE CARCINOMA HEPÁTICO,,"807,95",,"292,05",,"1.100,00",,,80,,S,,N,,AC
,0416040209,,0,,2,0,,130,,,,LAPAROTOMIA EXPLORADORA COM RESSECÇÃO COMPLETA OU INCOMPLETA DO TUMOR EM ONCOLOGIA,,"3.526,40",,"1.025,40",,"4.551,80",,,545,,S,,N,,AC
,0416040217,,0,,7,12,,130,,,,GASTRECTOMIA PARCIAL EM ONCOLOGIA,,"2.209,62",,"585,80",,"2.795,42",,,545,,S,,N,,AC
,0416040225,,0,,4,0,,130,,,,METASTASECTOMIA HEPÁTICA EM ONCOLOGIA,,"1.267,55",,"432,81",,"1.700,36",,,150,,S,,N,,AC
,0416040233,,0,,4,12,,130,,,,COLECISTECTOMIA EM ONCOLOGIA,,"871,96",,"484,79",,"1.356,75",,,150,,S,,N,,AC
,0416040241,,0,,4,12,,130,,,,RESSECÇÃO AMPLIADA DE VIA BILIAR EXTRA-HEPÁTICA EM ONCOLOGIA,,"1.133,55",,"630,23",,"1.763,78",,,150,,S,,N,,AC
,0416040250,,0,,5,0,,130,,,,RESSECÇÃO DE TUMOR RETROPERITONIAL EM ONCOLOGIA,,"3.949,80",,"1.103,79",,"5.053,59",,,450,,S,,N,,AC
,0416040268,,0,,8,0,,130,,,,RESSECÇÃO ALARGADA DE TUMOR DE PARTES MOLES DE PAREDE ABDOMINAL EM ONCOLOGIA,,"5.134,74",,"1.434,93",,"6.569,67",,,450,,S,,N,,AC
,0416040276,,0,,8,0,,130,,,,RESSECÇÃO ALARGADA DE TUMOR DE INTESTINO EM ONCOLOGIA,,"3.949,80",,"1.103,79",,"5.053,59",,,650,,S,,N,,AC
,0416040284,,0,,2,18,,130,,,,IMPLANTAÇÃO ENDOSCÓPICA DE STENT ESOFÁGICO,,"1.388,96",,"1.500,00",,"2.888,96",,,300,,S,,N,,AC
,0416040292,,0,,8,18,,75,,,,PERITONECTOMIA EM ONCOLOGIA,,"5.134,74",,"1.434,93",,"6.569,67",,,650,,S,,N,,AC
,0416040306,,0,,0,18,,75,,,,QUIMIOPERFUSÃO INTRAPERITONEAL HIPERTÉRMICA,,"19.898,73",,"2.557,96",,"22.456,69",,,0,,N,,N,,AC
,0416040314,,0,,7,12,,130,,,,GASTRECTOMIA VIDEOLAPAROSCÓPICA EM ONCOLOGIA,,"8.337,53",,"2.560,78",,"10.898,31",,,545,,S,,N,,AC
,0416040322,,0,,7,12,,130,,,,ESOFAGOGASTRECTOMIA VIDEOLAPAROSCÓPICA EM ONCOLOGIA,,"9.731,55",,"2.293,64",,"12.025,19",,,545,,S,,N,,AC
,0416040330,,0,,2,12,,130,,,,LAPARATOMIA EXPLORADORA VIDEOLAPAROSCÓPICA EM ONCOLOGIA,,"3.526,40",,"1.025,40",,"4.551,80",,,545,,S,,N,,AC
,0416040349,,0,,5,12,,130,,,,PANCREATECTOMIA PARCIAL VIDEOLAPAROSCÓPICA EM ONCOLOGIA,,"7.609,60",,"993,62",,"8.603,22",,,514,,S,,N,,AC
,0416050018,,0,,8,12,,130,,,,AMPUTAÇÃO ABDOMINO-PERINEAL DE RETO EM ONCOLOGIA,,"4.341,01",,"1.215,75",,"5.556,76",,,545,,S,,N,,AC
,0416050026,,0,,5,0,,130,,C180,,COLECTOMIA PARCIAL (HEMICOLECTOMIA) EM ONCOLOGIA,,"1.316,30",,"655,47",,"1.971,77",,,300,,S,,N,,AC
,0416050034,,0,,8,0,,130,,C180,,COLECTOMIA TOTAL EM ONCOLOGIA,,"5.170,56",,"1.170,26",,"6.340,82",,,300,,S,,N,,AC
,0416050050,,0,,4,12,,130,,C20,,EXCISÃO LOCAL DE TUMOR DO RETO EM ONCOLOGIA,,"768,81",,"223,08",,"991,89",,,240,,S,,N,,AC
,0416050077,,0,,8,12,,130,,C187,,RETOSSIGMOIDECTOMIA ABDOMINAL EM ONCOLOGIA,,"4.263,54",,"1.170,86",,"5.434,40",,,300,,S,,N,,AC
,,,,,,,,,,,,,"SERV
AMB",,"SERV
HOSP",,"SP
HOSP",,"TOTAL
HOSP",,,,,,,,
Procedimento,,A,,PM,,MN,MX,,CID,,DESCRIÇÃO,,,,,,,,,CIR,,ANE,,URG,,TP,
,0416050093,,0,,8,12,,130,,,,EXENTERAÇÃO PÉLVICA POSTERIOR EM ONCOLOGIA,,"4.136,36",,"1.128,66",,"5.265,02",,,545,,S,,N,,AC
,0416050107,,0,,8,0,,130,,,,EXENTERAÇÃO PÉLVICA TOTAL EM ONCOLOGIA,,"5.377,27",,"1.467,26",,"6.844,53",,,545,,S,,N,,AC
,0416050115,,0,,8,12,,130,,,,PROCTOCOLECTOMIA TOTAL EM ONCOLOGIA,,"4.372,35",,"1.301,08",,"5.673,43",,,450,,S,,N,,AC
,0416050123,,0,,5,12,,130,,,,COLECTOMIA VIDEOLAPAROSCÓPICA EM ONCOLOGIA,,"10.566,71",,"2.663,65",,"13.230,36",,,545,,S,,N,,AC
,0416060013,,0,,2,12,,130,,C530,,AMPUTACAO CONICA DO COLO DO UTERO EM ONCOLOGIA,,"1.353,83",,"454,86",,"1.808,69",,,300,,S,,N,,AC
,0416060021,,0,,2,0,,130,,C56,,ANEXECTOMIA UNI / BILATERAL EM ONCOLOGIA,,"1.139,87",,"405,23",,"1.545,10",,,300,,S,,N,,AC
,0416060030,,0,,3,12,,130,,C52,,COLPECTOMIA EM ONCOLOGIA,,"768,79",,"300,15",,"1.068,94",,,250,,S,,N,,AC
,0416060056,,0,,7,0,,130,,,,HISTERECTOMIA COM RESSECÇÃO DE ÓRGÃOS CONTÍGUOS EM ONCOLOGIA,,"4.136,36",,"1.128,66",,"5.265,02",,,450,,S,,N,,AC
,0416060064,,0,,5,12,,130,,C530,,HISTERECTOMIA TOTAL AMPLIADA EM ONCOLOGIA,,"4.238,50",,"1.164,93",,"5.403,43",,,300,,S,,N,,AC
,0416060080,,0,,4,12,,130,,C530,,TRAQUELECTOMIA RADICAL EM ONCOLOGIA,,"4.238,50",,"1.164,93",,"5.403,43",,,200,,S,,N,,AC
,0416060099,,0,,4,12,,130,,C518,,VULVECTOMIA TOTAL AMPLIADA C/ LINFADENECTOMIA EM ONCOLOGIA,,"3.955,01",,"1.233,88",,"5.188,89",,,550,,S,,N,,AC
,0416060102,,0,,3,12,,130,,C510,,VULVECTOMIA PARCIAL EM ONCOLOGIA,,"831,23",,"300,08",,"1.131,31",,,300,,S,,N,,AC
,0416060110,,0,,2,0,,130,,,,HISTERECTOMIA COM OU SEM ANEXECTOMIA (UNI / BILATERAL) EM ONCOLOGIA,,"1.711,24",,"568,00",,"2.279,24",,,300,,S,,N,,AC
,0416060129,,0,,5,0,,130,,,,LAPAROTOMIA PARA AVALIAÇÃO DE TUMOR DE OVÁRIO EM ONCOLOGIA,,"3.526,40",,"1.025,40",,"4.551,80",,,545,,S,,N,,AC
,0416060137,,0,,2,12,,130,,,,HISTERECTOMIA VIDEOLAPAROSCÓPICA CO OU SEM ANEXECTOMIA (UNI/BILATERAL) EM ONCOLOGIA,,"5.041,23",,"1.598,98",,"6.640,21",,,300,,S,,N,,AC
,0416080014,,0,,2,0,,130,,,,EXCISÂO E ENXERTO DE PELE EM ONCOLOGIA,,"291,18",,"105,00",,"396,18",,,150,,S,,N,,AC
,0416080030,,0,,2,0,,130,,,,EXCISÃO E SUTURA DE LESÃO NA PELE COM PLASTICA EM Z OU ROTAÇÃO DE RETALHO EM ONCOLOGIA,,"291,18",,"105,00",,"396,18",,,150,,S,,N,,AC
,0416080081,,0,,4,0,,130,,,,RECONSTRUÇÃO COM RETALHO MIOCUTÂNEO (QUALQUER PARTE) EM ONCOLOGIA,,"2.395,14",,"963,90",,"3.359,04",,,450,,S,,N,,AC
,0416080090,,0,,6,0,,130,,,,RECONSTRUÇÃO POR MICROCIRURGIA (QUALQUER PARTE) EM ONCOLOGIA,,"3.046,58",,"1.051,79",,"4.098,37",,,450,,S,,N,,AC
,0416080111,,0,,4,0,,130,,,,RECONSTRUÇÃO COM RETALHO OSTEOMIOCUTÂNEO EM ONCOLOGIA,,"3.113,68",,"1.253,07",,"4.366,75",,,450,,S,,N,,AC
,0416080120,,0,,2,0,,130,,,,EXTIRPAÇÃO MÚLTIPLA DE LESÃO DA PELE OU TECIDO CELULAR SUBCUTÂNEO EM ONCOLOGIA,,"425,80",,"140,06",,"565,86",,,240,,S,,N,,AC
,0416090010,,0,,2,0,,130,,C402,,AMPUTAÇÃO / DESARTICULAÇÃO DE MEMBROS INFERIORES EM ONCOLOGIA,,"2.008,64",,"851,99",,"2.860,63",,,450,,S,,N,,AC
,0416090028,,0,,2,0,,130,,C400,,AMPUTAÇÃO / DESARTICULAÇÃO DE MEMBROS SUPERIORES EM ONCOLOGIA,,"2.008,64",,"851,99",,"2.860,63",,,300,,S,,N,,AC
,0416090036,,0,,7,0,,130,,C414,,HEMIPELVECTOMIA EM ONCOLOGIA,,"2.097,57",,"1.067,85",,"3.165,42",,,450,,S,,N,,AC
,0416090079,,0,,10,0,,130,,C414,,SACRALECTOMIA (ENDOPELVECTOMIA) EM ONCOLOGIA,,"4.198,84",,"1.143,34",,"5.342,18",,,450,,S,,N,,AC
,0416090109,,0,,6,0,,130,,C400,,RESSECÇÃO DE TUMOR ÓSSEO COM SUBSTITUIÇÃO (ENDOPRÓTESE) OU COM RECONSTRUÇÃO E FIXAÇÃO EM ONCOLOGIA,,"2.126,54",,"932,75",,"3.059,29",,,450,,S,,N,,AC
,0416090117,,0,,6,0,,130,,,,DESARTICULAÇÃO INTERESCAPULO-TORÁCICA EM ONCOLOGIA,,"2.097,57",,"1.067,85",,"3.165,42",,,450,,S,,N,,AC
,0416090125,,0,,6,0,,130,,,,DESARTICULAÇÃO ESCAPULO-TORÁCICA INTERNA EM ONCOLOGIA,,"2.726,84",,"1.388,21",,"4.115,05",,,450,,S,,N,,AC
,0416090133,,0,,4,0,,130,,,,RESSECÇÃO DE TUMOR DE PARTES MOLES EM ONCOLOGIA,,"2.939,41",,"1.032,80",,"3.972,21",,,400,,S,,N,,AC
,0416110010,,0,,6,0,,130,,,,LOBECTOMIA PULMONAR EM ONCOLOGIA,,"2.532,86",,"749,97",,"3.282,83",,,300,,S,,N,,AC
,0416110029,,0,,5,0,,130,,C340,,PNEUMOMECTOMIA RADICAL EM ONCOLOGIA,,"3.925,70",,"1.109,76",,"5.035,46",,,400,,S,,N,,AC
,0416110037,,0,,6,0,,130,,,,TORATECTOMIA EM ONCOLOGIA,,"4.425,64",,"1.235,60",,"5.661,24",,,450,,S,,N,,AC
