,,,,,,,Total Prestador:,10,,,"4.810,80",
Grupo Procedimento:,,,,,,,,,,,,
,,,"TRATAMENTO DURANTE A GESTAÇÃO, PARTO E PUERPÉRIO",,,,,,,,,
526,,ANA FLAVIA SCHAVETOCK VIEI,,,,,,,,,,
,,,,030310004,,TRATAMENTO DE INTERCORRENCIAS CLI,,,,1,"109,24",
,,,,,,,Total Prestador:,1,,,"109,24",
Grupo Procedimento:,,,,,,,,,,,,
,,,PARTO E NASCIMENTO,,,,,,,,,
551,,THAINARA VICTÓRIA TONDORF ,,,,,,,,,,
,,,,031001003,,PARTO NORMAL,,,,15,"7.216,20",
,,,,031001004,,PARTO NORMAL EM GESTAÇÃO DE ALTO ,,,,3,"1.898,01",
,,,,,,,Total Prestador:,18,,,"9.114,21",
Grupo Procedimento:,,,,,,,,,,,,
,,,"TRATAMENTO DURANTE A GESTAÇÃO, PARTO E PUERPÉRIO",,,,,,,,,
551,,THAINARA VICTÓRIA TONDORF ,,,,,,,,,,
,,,,030310004,,TRATAMENTO DE INTERCORRENCIAS CLI,,,,1,"109,24",
,,,,,,,Total Prestador:,1,,,"109,24",
Grupo Procedimento:,,,,,,,,,,,,
,,,APARELHO DIGESTIVO,,,,,,,,,
555,,GASTROMAT,,,,,,,,,,
,,,,020901001,,COLANGIOPANCREATOGRAFIA RETROG,,,,4,"362,72",
,,,,020901002,,COLONOSCOPIA (COLOSCOPIA),,,,2,"225,32",
,,,,020901003,,ESOFAGOGASTRODUODENOSCOPIA,,,,5,"240,80",
,,,,,,,Total Prestador:,11,,,"828,84",
Grupo Procedimento:,,,,,,,,,,,,
,,,EXAMES ANATOMOPATOLÓGICOS,,,,,,,,,
556,,LAPAT CUIABA,,,,,,,,,,
,,,,020302003,,EXAME ANATOMO-PATOLÓGICO PARA C,,,,490,"19.982,20",
,,,,,,,Total Prestador:,490,,,"19.982,20",
Grupo Procedimento:,,,,,,,,,,,,
,,,PARTO E NASCIMENTO,,,,,,,,,
574,,CAROLINE WARPECHOWSKI LA,,,,,,,,,,
,,,,031001003,,PARTO NORMAL,,,,1,"481,08",
,,,,,,,Total Prestador:,1,,,"481,08",
621,,CAMILA COELHO MIRANDA,,,,,,,,,,
,,,,031001003,,PARTO NORMAL,,,,2,"962,16",
,,,,,,,Total Prestador:,2,,,"962,16",
,Prestador,,,,,,,,,,,
,,,,,Procedimento,,,,Qtd,,,Valor
Grupo Procedimento:,,,,,,,,,,,,
,,,"TRATAMENTO DURANTE A GESTAÇÃO, PARTO E PUERPÉRIO",,,,,,,,,
621,,CAMILA COELHO MIRANDA,,,,,,,,,,
,,,,030310004,,TRATAMENTO DE INTERCORRENCIAS CLI,,,,1,"113,11",
,,,,,,,Total Prestador:,1,,,"113,11",
Grupo Procedimento:,,,,,,,,,,,,
,,,EXAMES BIOQUIMICOS,,,,,,,,,
677,,LABORATORIO SANTA HELENA ,,,,,,,,,,
,,,,020201007,,DETERMINACAO DE CURVA GLICEMICA C,,,,1,"0,00",
,,,,020201012,,DOSAGEM DE ACIDO URICO,,,,61,"0,00",
,,,,020201018,,DOSAGEM DE AMILASE,,,,30,"0,00",
,,,,020201020,,DOSAGEM DE BILIRRUBINA TOTAL E FRA,,,,505,"0,00",
,,,,020201021,,DOSAGEM DE CALCIO,,,,246,"0,00",
,,,,020201022,,DOSAGEM DE CALCIO IONIZAVEL,,,,481,"0,00",
,,,,020201026,,DOSAGEM DE CLORETO,,,,43,"0,00",
,,,,020201029,,DOSAGEM DE COLESTEROL TOTAL,,,,3,"0,00",
,,,,020201031,,DOSAGEM DE CREATININA,,,,786,"0,00",
,,,,020201032,,DOSAGEM DE CREATINOFOSFOQUINASE ,,,,129,"0,00",
,,,,020201033,,DOSAGEM DE CREATINOFOSFOQUINASE ,,,,66,"0,00",
,,,,020201036,,DOSAGEM DE DESIDROGENASE LATICA,,,,415,"0,00",
,,,,020201038,,DOSAGEM DE FERRITINA,,,,6,"0,00",
,,,,020201039,,DOSAGEM DE FERRO SERICO,,,,6,"0,00",
,,,,020201040,,DOSAGEM DE FOLATO,,,,1,"0,00",
,,,,020201042,,DOSAGEM DE FOSFATASE ALCALINA,,,,115,"0,00",
,,,,020201043,,DOSAGEM DE FOSFORO,,,,58,"0,00",
,,,,020201046,,DOSAGEM DE GAMA-GLUTAMIL-TRANSFE,,,,97,"0,00",
,,,,020201047,,DOSAGEM DE GLICOSE,,,,424,"0,00",
,,,,020201048,,DOSAGEM DE GLICOSE-6-FOSFATO DESI,,,,1,"0,00",
,,,,020201050,,DOSAGEM DE HEMOGLOBINA GLICOSILA,,,,5,"0,00",
,,,,020201053,,DOSAGEM DE LACTATO,,,,230,"0,00",
,,,,020201055,,DOSAGEM DE LIPASE,,,,20,"0,00",
,,,,020201056,,DOSAGEM DE MAGNESIO,,,,548,"0,00",
,,,,020201060,,DOSAGEM DE POTASSIO,,,,722,"0,00",
,,,,020201061,,DOSAGEM DE PROTEINAS TOTAIS,,,,124,"0,00",
,,,,020201062,,DOSAGEM DE PROTEINAS TOTAIS E FRA,,,,95,"0,00",
,,,,020201063,,DOSAGEM DE SODIO,,,,724,"0,00",
,,,,020201064,,DOSAGEM DE TRANSAMINASE GLUTAMI,,,,549,"0,00",
,,,,020201065,,DOSAGEM DE TRANSAMINASE GLUTAMI,,,,533,"0,00",
,,,,020201066,,DOSAGEM DE TRANSFERRINA,,,,4,"0,00",
,,,,020201067,,DOSAGEM DE TRIGLICERIDEOS,,,,8,"0,00",
,,,,020201069,,DOSAGEM DE UREIA,,,,764,"0,00",
,,,,020201070,,DOSAGEM DE VITAMINA B12,,,,3,"0,00",
,,,,020201071,,ELETROFORESE DE LIPOPROTEINAS,,,,2,"0,00",
,,,,020201073,,GASOMETRIA (PH PCO2 PO2 BICARBONA,,,,477,"0,00",
,,,,020201076,,DOSAGEM DE 25 HIDROXIVITAMINA D,,,,2,"0,00",
,,,,,,,Total Prestador:,8284,,,"0,00",
Grupo Procedimento:,,,,,,,,,,,,
,,,EXAMES DE UROANÁLISE,,,,,,,,,
677,,LABORATORIO SANTA HELENA ,,,,,,,,,,
,,,,020205001,,"ANALISE DE CARACTERES FISICOS, ELE",,,,138,"0,00",
,,,,020205004,,CLEARANCE DE UREIA,,,,1,"0,00",
,,,,020205011,,DOSAGEM DE PROTEINAS (URINA DE 24 ,,,,2,"0,00",
,,,,020205025,,PESQUISA DE GONADOTROFINA CORION,,,,4,"0,00",
,,,,,,,Total Prestador:,145,,,"0,00",
Grupo Procedimento:,,,,,,,,,,,,
,,,EXAMES EM OUTROS LÍQUIDOS BIOLÓGICOS,,,,,,,,,
677,,LABORATORIO SANTA HELENA ,,,,,,,,,,
,,,,020209029,,PROVA DO LATEX P/ HAEMOPHILLUS INF,,,,3,"0,00",
,,,,,,,Total Prestador:,3,,,"0,00",
Grupo Procedimento:,,,,,,,,,,,,
,,,EXAMES HEMATOLÓGICOS E HEMOSTASIA,,,,,,,,,
677,,LABORATORIO SANTA HELENA ,,,,,,,,,,
,,,,020202003,,CONTAGEM DE RETICULOCITOS,,,,27,"0,00",
,Prestador,,,,,,,,,,,
,,,,,Procedimento,,,,Qtd,,,Valor
677,,LABORATORIO SANTA HELENA ,,,,,,,,,,
,,,,020202007,,DETERMINAÇÃO DE TEMPO DE COAGUL,,,,243,"0,00",
,,,,020202013,,DETERMINAÇÃO DE TEMPO DE TROMBO,,,,196,"0,00",
,,,,020202014,,DETERMINAÇÃO DE TEMPO E ATIVIDADE ,,,,187,"0,00",
,,,,020202015,,DETERMINAÇÃO DE VELOCIDADE DE HE,,,,4,"0,00",
,,,,020202030,,DOSAGEM DE HEMOGLOBINA,,,,1,"0,00",
,,,,020202038,,HEMOGRAMA COMPLETO,,,,1185,"0,00",
,,,,020202054,,TESTE DIRETO DE ANTIGLOBULINA HUM,,,,4,"0,00",
,,,,,,,Total Prestador:,1847,,,"0,00",
Grupo Procedimento:,,,,,,,,,,,,
,,,EXAMES HORMONAIS,,,,,,,,,
677,,LABORATORIO SANTA HELENA ,,,,,,,,,,
,,,,020206001,,DETERMINAÇÃO DE ÍNDICE DE TIROXINA ,,,,3,"0,00",
,,,,020206021,,DOSAGEM DE GONADOTROFINA CORION,,,,5,"0,00",
,,,,020206025,,DOSAGEM DE HORMONIO TIREOESTIMUL,,,,9,"0,00",
,,,,020206028,,DOSAGEM DE PEPTIDEO C,,,,10,"0,00",
,,,,020206037,,DOSAGEM DE TIROXINA (T4),,,,1,"0,00",
,,,,,,,Total Prestador:,28,,,"0,00",
Grupo Procedimento:,,,,,,,,,,,,
,,,EXAMES IMUNOHEMATOLÓGICOS,,,,,,,,,
677,,LABORATORIO SANTA HELENA ,,,,,,,,,,
,,,,020212002,,DETERMINACAO DIRETA E REVERSA DE ,,,,584,"0,00",
,,,,020212009,,TESTE INDIRETO DE ANTIGLOBULINA HU,,,,40,"0,00",
,,,,,,,Total Prestador:,624,,,"0,00",
Grupo Procedimento:,,,,,,,,,,,,
,,,EXAMES MICROBIOLÓGICOS,,,,,,,,,
677,,LABORATORIO SANTA HELENA ,,,,,,,,,,
,,,,020208001,,ANTIBIOGRAMA,,,,2,"0,00",
,,,,020208002,,ANTIBIOGRAMA C/ CONCENTRACAO INIBI,,,,3,"0,00",
,,,,020208004,,BACILOSCOPIA DIRETA P/ BAAR TUBERC,,,,1,"0,00",
,,,,020208007,,BACTERIOSCOPIA (GRAM),,,,2,"0,00",
,,,,020208008,,CULTURA DE BACTÉRIAS P/ IDENTIFICAÇ,,,,105,"0,00",
,,,,020208011,,CULTURA SÓLIDA PARA MICOBACTÉRIAS,,,,2,"0,00",
,,,,020208013,,CULTURA PARA IDENTIFICACAO MORFOL,,,,2,"0,00",
,,,,020208015,,HEMOCULTURA,,,,99,"0,00",
,,,,,,,Total Prestador:,216,,,"0,00",
Grupo Procedimento:,,,,,,,,,,,,
,,,EXAMES SOROLÓGICOS E IMUNOLÓGICOS,,,,,,,,,
677,,LABORATORIO SANTA HELENA ,,,,,,,,,,
,,,,020203005,,DETECÇÃO DE RNA DO VÍRUS DA HEPATI,,,,4,"0,00",
,,,,020203007,,DETERMINAÇÃO DE FATOR REUMATOIDE,,,,1,"0,00",
,,,,020203008,,DETERMINAÇÃO QUANTITATIVA DE PROT,,,,919,"0,00",
,,,,020203009,,DOSAGEM DE ALFA-FETOPROTEINA,,,,2,"0,00",
,,,,020203020,,DOSAGEM DE PROTEINA C REATIVA,,,,28,"0,00",
,,,,020203027,,PESQUISA DE ANTICORPOS ANTI-DNA,,,,1,"0,00",
,,,,020203053,,PESQUISA DE ANTICORPOS ANTILEPTOS,,,,1,"0,00",
,,,,020203059,,PESQUISA DE ANTICORPOS ANTINUCLE,,,,2,"0,00",
,,,,020203064,,PESQUISA DE ANTICORPOS CONTRA AN,,,,2,"0,00",
,,,,020203072,,PESQUISA DE ANTICORPOS EIE ANTICLA,,,,1,"0,00",
,,,,020203074,,PESQUISA DE ANTICORPOS IGG ANTICIT,,,,3,"0,00",
,,,,020203076,,PESQUISA DE ANTICORPOS IGG ANTITO,,,,4,"0,00",
,,,,020203080,,PESQUISA DE ANTICORPOS IGG CONTRA ,,,,3,"0,00",
,,,,020203081,,PESQUISA DE ANTICORPOS IGG CONTRA ,,,,1,"0,00",
,,,,020203084,,PESQUISA DE ANTICORPOS IGG CONTRA ,,,,1,"0,00",
,,,,020203085,,PESQUISA DE ANTICORPOS IGM ANTICIT,,,,3,"0,00",
,,,,020203087,,PESQUISA DE ANTICORPOS IGM ANTITO,,,,4,"0,00",
,,,,020203091,,PESQUISA DE ANTICORPOS IGM CONTRA ,,,,2,"0,00",
,,,,020203092,,PESQUISA DE ANTICORPOS IGM CONTRA ,,,,1,"0,00",
,,,,020203095,,PESQUISA DE ANTICORPOS IGM CONTRA ,,,,1,"0,00",
,,,,020203096,,PESQUISA DE ANTIGENO CARCINOEMBRI,,,,4,"0,00",
,,,,020203098,,PESQUISA DE ANTIGENO E DO VIRUS DA ,,,,4,"0,00",
,,,,020203111,,TESTE NÃO TREPONEMICO P/ DETECÇÃ,,,,27,"0,00",
,Prestador,,,,,,,,,,,
,,,,,Procedimento,,,,Qtd,,,Valor
677,,LABORATORIO SANTA HELENA ,,,,,,,,,,
,,,,020203117,,TESTE NÃO TREPONEMICO P/ DETECÇÃ,,,,559,"0,00",
,,,,020203148,,PESQUISA LABORATORIAL DE ANTICORP,,,,1,"0,00",
,,,,,,,Total Prestador:,1579,,,"0,00",
Grupo Procedimento:,,,,,,,,,,,,
,,,EXAMES TOXICOLÓGICOS OU DE MONITORIZAÇÃO TERAPÊUTICA,,,,,,,,,
677,,LABORATORIO SANTA HELENA ,,,,,,,,,,
,,,,020207012,,DOSAGEM DE BARBITURATOS,,,,1,"0,00",
,,,,,,,Total Prestador:,1,,,"0,00",
Grupo Procedimento:,,,,,,,,,,,,
,,,TESTE REALIZADO FORA DA ESTRUTURA DE LABORATÓRIO,,,,,,,,,
677,,LABORATORIO SANTA HELENA ,,,,,,,,,,
,,,,021401005,,TESTE RÁPIDO PARA DETECÇÃO DE ANT,,,,2,"2,00",
,,,,021401012,,TESTE RÁPIDO PARA DENGUE IGG/IGM,,,,2,"0,00",
,,,,021401013,,TESTE RÁPIDO PARA FEBRE CHIKUNGUN,,,,1,"0,00",
,,,,021401027,,TESTE RÁPIDO PARA DETECÇÃO DE ANT,,,,492,"492,00",
,,,,,,,Total Prestador:,497,,,"494,00",
Grupo Procedimento:,,,,,,,,,,,,
,,,"ASSISTÊNCIA FISIOTERAPÊUTICA EM ALTERAÇÕES OBSTÉTRICAS, NEONATAIS E ",,,,,,,,,
687,,ADMA KELLEN RODRIGUES MA,,,,,,,,,,
,,,,030201003,,ATENDIMENTO FISIOTERAPÊUTICO EM P,,,,325,"2.063,75",
,,,,,,,Total Prestador:,325,,,"2.063,75",
688,,ANALU DE ALMEIDA E ALMEIDA,,,,,,,,,,
,,,,030201003,,ATENDIMENTO FISIOTERAPÊUTICO EM P,,,,85,"539,75",
,,,,,,,Total Prestador:,85,,,"539,75",
689,,DAIANE DA SILVA BUENO,,,,,,,,,,
,,,,030201003,,ATENDIMENTO FISIOTERAPÊUTICO EM P,,,,84,"533,40",
,,,,,,,Total Prestador:,84,,,"533,40",
Grupo Procedimento:,,,,,,,,,,,,
,,,ASSISTÊNCIA FISIOTERAPÊUTICA CARDIOVASCULARES E PNEUMO-FUNCIONAIS,,,,,,,,,
690,,LUCIMERE DE JESUS CAMPOS,,,,,,,,,,
,,,,030204002,,ATENDIMENTO FISIOTERAPÊUTICO EM P,,,,42,"196,14",
,,,,,,,Total Prestador:,42,,,"196,14",
Grupo Procedimento:,,,,,,,,,,,,
,,,"ASSISTÊNCIA FISIOTERAPÊUTICA EM ALTERAÇÕES OBSTÉTRICAS, NEONATAIS E ",,,,,,,,,
690,,LUCIMERE DE JESUS CAMPOS,,,,,,,,,,
,,,,030201003,,ATENDIMENTO FISIOTERAPÊUTICO EM P,,,,203,"1.289,05",
,,,,,,,Total Prestador:,203,,,"1.289,05",
Grupo Procedimento:,,,,,,,,,,,,
,,,PARTO E NASCIMENTO,,,,,,,,,
776,,ALAN JOSE CAMPOS SOARES,,,,,,,,,,
,,,,031001003,,PARTO NORMAL,,,,9,"4.329,72",
,,,,031001004,,PARTO NORMAL EM GESTAÇÃO DE ALTO ,,,,2,"1.234,38",
,,,,,,,Total Prestador:,11,,,"5.564,10",
Grupo Procedimento:,,,,,,,,,,,,
,,,"TRATAMENTO DURANTE A GESTAÇÃO, PARTO E PUERPÉRIO",,,,,,,,,
776,,ALAN JOSE CAMPOS SOARES,,,,,,,,,,
,,,,030310001,,TRATAMENTO DE COMPLICACOES RELA,,,,1,"154,30",
,,,,030310004,,TRATAMENTO DE INTERCORRENCIAS CLI,,,,1,"109,24",
,,,,,,,Total Prestador:,2,,,"263,54",
Grupo Procedimento:,,,,,,,,,,,,
,,,CONSULTAS MÉDICAS/OUTROS PROFISSIONAIS  DE NIVEL SUPERIOR,,,,,,,,,
829,,BIANCA KUHNE ANDRADE CIDI,,,,,,,,,,
,,,,030101014,,PRIMEIRA CONSULTA DE PEDIATRIA AO ,,,,22,"220,00",
,,,,,,,Total Prestador:,22,,,"220,00",
Grupo Procedimento:,,,,,,,,,,,,
,,,PARTO E NASCIMENTO,,,,,,,,,
829,,BIANCA KUHNE ANDRADE CIDI,,,,,,,,,,
,,,,031001002,,ATENDIMENTO AO RECEM-NASCIDO NO ,,,,15,"828,00",
,,,,,,,Total Prestador:,15,,,"828,00",
Grupo Procedimento:,,,,,,,,,,,,
,,,CONSULTAS MÉDICAS/OUTROS PROFISSIONAIS  DE NIVEL SUPERIOR,,,,,,,,,
830,,GABRIELLA SANDRI DOS SANT,,,,,,,,,,
,,,,030101014,,PRIMEIRA CONSULTA DE PEDIATRIA AO ,,,,16,"160,00",
,,,,,,,Total Prestador:,16,,,"160,00",
Grupo Procedimento:,,,,,,,,,,,,
,,,PARTO E NASCIMENTO,,,,,,,,,
830,,GABRIELLA SANDRI DOS SANT,,,,,,,,,,
,,,,031001002,,ATENDIMENTO AO RECEM-NASCIDO NO ,,,,8,"441,60",
,,,,,,,Total Prestador:,8,,,"441,60",
Grupo Procedimento:,,,,,,,,,,,,
,,,"ASSISTÊNCIA FISIOTERAPÊUTICA EM ALTERAÇÕES OBSTÉTRICAS, NEONATAIS E ",,,,,,,,,
840,,THAYNA ROSA SARAT DOMING,,,,,,,,,,
,,,,030201003,,ATENDIMENTO FISIOTERAPÊUTICO EM P,,,,287,"1.822,45",
,,,,,,,Total Prestador:,287,,,"1.822,45",
,Prestador,,,,,,,,,,,
,,,,,Procedimento,,,,Qtd,,,Valor
Grupo Procedimento:,,,,,,,,,,,,
,,,ASSISTÊNCIA FISIOTERAPÊUTICA CARDIOVASCULARES E PNEUMO-FUNCIONAIS,,,,,,,,,
859,,LUIZ FERNANDO ROSA DA SILV,,,,,,,,,,
,,,,030204002,,ATENDIMENTO FISIOTERAPÊUTICO EM P,,,,87,"406,29",
,,,,,,,Total Prestador:,87,,,"406,29",
Grupo Procedimento:,,,,,,,,,,,,
,,,"ASSISTÊNCIA FISIOTERAPÊUTICA EM ALTERAÇÕES OBSTÉTRICAS, NEONATAIS E ",,,,,,,,,
859,,LUIZ FERNANDO ROSA DA SILV,,,,,,,,,,
,,,,030201003,,ATENDIMENTO FISIOTERAPÊUTICO EM P,,,,10,"63,50",
,,,,,,,Total Prestador:,10,,,"63,50",
Grupo Procedimento:,,,,,,,,,,,,
,,,PARTO E NASCIMENTO,,,,,,,,,
883,,FERNANDO CESAR PEREIRA C,,,,,,,,,,
,,,,031001003,,PARTO NORMAL,,,,5,"2.405,40",
,,,,,,,Total Prestador:,5,,,"2.405,40",
Grupo Procedimento:,,,,,,,,,,,,
,,,"TRATAMENTO DURANTE A GESTAÇÃO, PARTO E PUERPÉRIO",,,,,,,,,
883,,FERNANDO CESAR PEREIRA C,,,,,,,,,,
,,,,030310004,,TRATAMENTO DE INTERCORRENCIAS CLI,,,,1,"109,24",
,,,,,,,Total Prestador:,1,,,"109,24",
Grupo Procedimento:,,,,,,,,,,,,
,,,PARTO E NASCIMENTO,,,,,,,,,
892,,ELINE MARIA NOGUEIRA DE FA,,,,,,,,,,
,,,,031001003,,PARTO NORMAL,,,,14,"6.735,12",
,,,,031001004,,PARTO NORMAL EM GESTAÇÃO DE ALTO ,,,,1,"617,19",
,,,,,,,Total Prestador:,15,,,"7.352,31",
Grupo Procedimento:,,,,,,,,,,,,
,,,"TRATAMENTO DURANTE A GESTAÇÃO, PARTO E PUERPÉRIO",,,,,,,,,
892,,ELINE MARIA NOGUEIRA DE FA,,,,,,,,,,
,,,,030310004,,TRATAMENTO DE INTERCORRENCIAS CLI,,,,1,"109,24",
,,,,,,,Total Prestador:,1,,,"109,24",
Grupo Procedimento:,,,,,,,,,,,,
,,,CIRURGIA DAS VIAS AÉREAS SUPERIORES E DO PESCOÇO,,,,,,,,,
,,,,,,,,,,,,
,,,,040401037,,TRAQUEOSTOMIA,,,,2,"1.013,06",
,,,,,,,Total Prestador:,2,,,"1.013,06",
Grupo Procedimento:,,,,,,,,,,,,
,,,CIRURGIA DE TIREÓIDE E PARATIREÓIDE,,,,,,,,,
,,,,,,,,,,,,
,,,,040201002,,PARATIREOIDECTOMIA,,,,1,"728,01",
,,,,040201004,,TIREOIDECTOMIA TOTAL,,,,1,"396,10",
,,,,,,,Total Prestador:,2,,,"1.124,11",
Grupo Procedimento:,,,,,,,,,,,,
,,,CIRURGIA VASCULAR,,,,,,,,,
,,,,,,,,,,,,
,,,,040602012,,EMBOLECTOMIA ARTERIAL,,,,4,"5.660,52",
,,,,,,,Total Prestador:,4,,,"5.660,52",
Grupo Procedimento:,,,,,,,,,,,,
,,,"ESÔFAGO, ESTÔMAGO E DUODENO",,,,,,,,,
,,,,,,,,,,,,
,,,,040701027,,TRATAMENTO CIRÚRGICO DE ACALASIA (,,,,1,"2.181,44",
,,,,,,,Total Prestador:,1,,,"2.181,44",
Grupo Procedimento:,,,,,,,,,,,,
,,,GERAIS,,,,,,,,,
,,,,,,,,,,,,
,,,,040806004,,AMPUTAÇÃO / DESARTICULAÇÃO DE DE,,,,4,"992,13",
,,,,,,,Total Prestador:,4,,,"992,13",
Grupo Procedimento:,,,,,,,,,,,,
,,,"INTESTINOS , RETO E ANUS",,,,,,,,,
,,,,,,,,,,,,
,,,,040702003,,APENDICECTOMIA,,,,1,"366,31",
,,,,040702006,,COLECTOMIA PARCIAL (HEMICOLECTOMI,,,,1,"1.737,27",
,,,,040702007,,COLECTOMIA TOTAL,,,,1,"1.326,94",
,,,,040702010,,COLOSTOMIA,,,,2,"2.233,94",
,,,,040702017,,ENTERECTOMIA,,,,2,"2.320,80",
,,,,040702018,,ENTEROANASTOMOSE (QUALQUER SEG,,,,1,"871,31",
,,,,040702020,,ENTEROTOMIA E/OU ENTERORRAFIA C/ ,,,,1,"583,77",
,,,,040702030,,JEJUNOSTOMIA / ILEOSTOMIA,,,,1,"697,77",
,,,,040702040,,RETOSSIGMOIDECTOMIA ABDOMINAL,,,,1,"1.077,51",
,,,,,,,Total Prestador:,11,,,"11.215,62",
Grupo Procedimento:,,,,,,,,,,,,
,,,MAMA,,,,,,,,,
,,,,,,,,,,,,
,,,,041001001,,DRENAGEM DE ABSCESSO DE MAMA,,,,1,"156,83",
,,,,,,,Total Prestador:,1,,,"156,83",
,Prestador,,,,,,,,,,,
,,,,,Procedimento,,,,Qtd,,,Valor
Grupo Procedimento:,,,,,,,,,,,,
,,,MEMBROS INFERIORES,,,,,,,,,
,,,,,,,,,,,,
,,,,040805016,,RECONSTRUÇÃOLIGAMENTAR INTRA-AR,,,,18,"131.692,8",
,,,,,,,Total Prestador:,18,,,"131.692,8",
Grupo Procedimento:,,,,,,,,,,,,
,,,OPM COMUNS,,,,,,,,,
,,,,,,,,,,,,
,,,,070205005,,CATETER BALAO P/ EMBOLECTOMIA ART,,,,6,"577,20",
,,,,070205028,,GRAMPEADOR LINEAR CORTANTE,,,,2,"2.066,00",
,,,,070205055,,TELA INORGANICA DE POLIPROPILENO G,,,,2,"300,00",
,,,,070205056,,TELA INORGANICA DE POLIPROPILENO M,,,,2,"250,00",
,,,,070205057,,TELA INORGANICA DE POLIPROPILENO P,,,,12,"1.224,00",
,,,,,,,Total Prestador:,24,,,"4.417,20",
Grupo Procedimento:,,,,,,,,,,,,
,,,OPM EM ASSISTÊNCIA CARDIOVASCULAR,,,,,,,,,
,,,,,,,,,,,,
,,,,070204011,,CATETER DE ACESSO VENOSO CENTRAL ,,,,15,"3.652,80",
,,,,,,,Total Prestador:,15,,,"3.652,80",
Grupo Procedimento:,,,,,,,,,,,,
,,,OPM EM ORTOPEDIA,,,,,,,,,
,,,,,,,,,,,,
,,,,070203071,,PARAFUSO DE INTERFERÊNCIA DE TITÂN,,,,36,"17.506,44",
,,,,,,,Total Prestador:,36,,,"17.506,44",
Grupo Procedimento:,,,,,,,,,,,,
,,,OPM EM UROLOGIA,,,,,,,,,
,,,,,,,,,,,,
,,,,070206001,,CATETER DUPLO J,,,,1,"180,00",
,,,,,,,Total Prestador:,1,,,"180,00",
Grupo Procedimento:,,,,,,,,,,,,
,,,OUTRAS CIRURGIAS RELACIONADAS COM O ESTADO GESTACIONAL,,,,,,,,,
,,,,,,,,,,,,
,,,,041102001,,CURETAGEM POS-ABORTAMENTO / PUE,,,,61,"9.668,50",
,,,,041102004,,TRATAMENTO CIRURGICO DE GRAVIDEZ ,,,,7,"2.943,99",
,,,,,,,Total Prestador:,68,,,"12.612,49",
Grupo Procedimento:,,,,,,,,,,,,
,,,"PANCREAS, BACO, FIGADO E VIAS BILIARES",,,,,,,,,
,,,,,,,,,,,,
,,,,040703001,,ANASTOMOSE BILEO-DIGESTIVA,,,,2,"1.721,70",
,,,,040703002,,COLECISTECTOMIA,,,,23,"20.459,42",
,,,,,,,Total Prestador:,25,,,"22.181,12",
Grupo Procedimento:,,,,,,,,,,,,
,,,PAREDE E CAVIDADE ABDOMINAL,,,,,,,,,
,,,,,,,,,,,,
,,,,040704003,,DRENAGEM DE HEMATOMA / ABSCESSO ,,,,1,"402,99",
,,,,040704006,,HERNIOPLASTIA EPIGASTRICA,,,,1,"737,26",
,,,,040704008,,HERNIOPLASTIA INCISIONAL,,,,3,"1.486,83",
,,,,040704009,,HERNIOPLASTIA INGUINAL (BILATERAL),,,,2,"1.093,82",
,,,,040704010,,HERNIOPLASTIA INGUINAL / CRURAL (UNI,,,,9,"5.173,56",
,,,,040704012,,HERNIOPLASTIA UMBILICAL,,,,4,"1.576,24",
,,,,040704024,,RESSUTURA DE PAREDE ABDOMINAL (P,,,,6,"2.829,58",
,,,,,,,Total Prestador:,26,,,"13.300,28",
Grupo Procedimento:,,,,,,,,,,,,
,,,PARTO,,,,,,,,,
,,,,,,,,,,,,
,,,,041101002,,OPERAÇÃO CESARIANA EM GESTAÇÃO D,,,,23,"20.491,62",
,,,,041101003,,OPERAÇÃO CESARIANA,,,,102,"60.395,22",
,,,,041101004,,OPERAÇÃO CESARIANA COM LAQUEADU,,,,29,"20.019,86",
,,,,,,,Total Prestador:,154,,,"100.906,7",
Grupo Procedimento:,,,,,,,,,,,,
,,,PROCEDIMENTOS CIRÚRGICOS GERAIS,,,,,,,,,
,,,,,,,,,,,,
,,,,041504003,,DEBRIDAMENTO DE ULCERA / DE TECIDO,,,,2,"956,62",
,,,,,,,Total Prestador:,2,,,"956,62",
Grupo Procedimento:,,,,,,,,,,,,
,,,PRÓSTATA E VESICULA SEMINAL,,,,,,,,,
,,,,,,,,,,,,
,,,,040903004,,RESSECÇÃO ENDOSCÓPICA DE PRÓSTA,,,,1,"710,44",
,,,,,,,Total Prestador:,1,,,"710,44",
Grupo Procedimento:,,,,,,,,,,,,
,,,"RIM, URETER E BEXIGA",,,,,,,,,
,,,,,,,,,,,,
,,,,040901017,,INSTALAÇÃO ENDOSCÓPICA DE CATETE,,,,1,"194,74",
,Prestador,,,,,,,,,,,,
,,,,,Procedimento,,,,,Qtd,,,Valor
,,,,,,,Total Prestador:,,1,,,"194,74",
Grupo Procedimento:,,,,,,,,,,,,,
,,,"VAGINA, VULVA E PERÍNEO",,,,,,,,,,
,,,,,,,,,,,,,
,,,,040907005,,COLPOPERINEOPLASTIA ANTERIOR E PO,,,,,2,"765,75",
,,,,040907006,,COLPOPERINEOPLASTIA POSTERIOR,,,,,2,"544,16",
,,,,040907013,,EPISIOPERINEORRAFIA NAO OBSTETRIC,,,,,1,"106,44",
,,,,040907015,,EXERESE DE GLÂNDULA DE BARTHOLIN / ,,,,,1,"205,83",
,,,,040907019,,MARSUPIALIZACAO DE GLÂNDULA DE BA,,,,,2,"252,42",
